date,day,pot id,species,treatment,road salt concentration,avg height (cm),germination,growth rate (height/day),observations
2026-02-21,4,172,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,173,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,174,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,175,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,176,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,177,white dutch clover,high salt,0.2525,0.30,1,0.30,
2026-02-21,4,178,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-21,4,179,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-21,4,180,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,181,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,182,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,183,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,184,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,185,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,186,white dutch clover,high salt,0.2525,0.30,1,0.30,
2026-02-21,4,187,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,188,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,189,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,190,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,191,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-21,4,192,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,1,western yarrow,control,0.0000,0.00,0,0.00,
2026-02-22,5,2,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-22,5,3,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,4,western yarrow,control,0.0000,0.20,1,0.20,
2026-02-22,5,5,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-22,5,6,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,7,western yarrow,control,0.0000,0.00,0,0.00,
2026-02-22,5,8,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,9,western yarrow,control,0.0000,0.00,0,0.00,
2026-02-22,5,10,western yarrow,control,0.0000,0.20,1,0.20,
2026-02-22,5,11,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-22,5,12,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-22,5,13,western yarrow,control,0.0000,0.00,0,0.00,
2026-02-22,5,14,western yarrow,control,0.0000,0.00,0,0.00,
2026-02-22,5,15,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,16,western yarrow,control,0.0000,0.20,1,0.20,
2026-02-22,5,17,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-22,5,18,western yarrow,control,0.0000,0.20,1,0.20,
2026-02-22,5,19,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,20,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,21,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-22,5,22,western yarrow,control,0.0000,0.50,1,0.50,
2026-02-22,5,23,western yarrow,control,0.0000,0.50,1,0.20,
2026-02-22,5,24,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-22,5,25,white dutch clover,control,0.0000,0.20,1,0.20,
2026-02-22,5,26,white dutch clover,control,0.0000,0.50,1,0.20,
2026-02-22,5,27,white dutch clover,control,0.0000,0.80,1,0.40,
2026-02-22,5,28,white dutch clover,control,0.0000,0.50,1,0.50,
2026-02-22,5,29,white dutch clover,control,0.0000,0.60,1,0.30,
2026-02-22,5,30,white dutch clover,control,0.0000,1.00,1,0.70,
2026-02-22,5,31,white dutch clover,control,0.0000,0.80,1,0.40,
2026-02-22,5,32,white dutch clover,control,0.0000,0.40,1,0.40,
2026-02-22,5,33,white dutch clover,control,0.0000,0.60,1,0.30,
2026-02-22,5,34,white dutch clover,control,0.0000,0.50,1,-0.10,
2026-02-22,5,35,white dutch clover,control,0.0000,0.90,1,0.40,
2026-02-22,5,36,white dutch clover,control,0.0000,0.70,1,0.30,
2026-02-22,5,37,white dutch clover,control,0.0000,0.00,0,0.00,
2026-02-22,5,38,white dutch clover,control,0.0000,0.50,1,0.10,
2026-02-22,5,39,white dutch clover,control,0.0000,0.50,1,0.50,
2026-02-22,5,40,white dutch clover,control,0.0000,0.50,1,0.50,
2026-02-22,5,41,white dutch clover,control,0.0000,0.40,1,0.40,
2026-02-22,5,42,white dutch clover,control,0.0000,0.60,1,0.20,
2026-02-22,5,43,white dutch clover,control,0.0000,0.50,1,0.50,
2026-02-22,5,44,white dutch clover,control,0.0000,0.50,1,0.50,
2026-02-22,5,45,white dutch clover,control,0.0000,0.60,1,0.30,
2026-02-22,5,46,white dutch clover,control,0.0000,0.60,1,0.10,
2026-02-22,5,47,white dutch clover,control,0.0000,0.60,1,0.00,
2026-02-22,5,48,white dutch clover,control,0.0000,0.80,1,0.10,
2026-02-22,5,49,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,50,western yarrow,low salt,0.0841,0.40,1,0.20,
2026-02-22,5,51,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,52,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,53,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,54,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,55,western yarrow,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,56,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,57,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,58,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,59,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,60,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,61,western yarrow,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,62,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,63,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,64,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,65,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,66,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,67,western yarrow,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,68,western yarrow,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,69,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,70,western yarrow,low salt,0.0841,0.00,0,0.00,
2026-02-22,5,71,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,72,western yarrow,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,73,white dutch clover,low salt,0.0841,0.70,1,0.30,
2026-02-22,5,74,white dutch clover,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,75,white dutch clover,low salt,0.0841,0.50,1,0.10,
2026-02-22,5,76,white dutch clover,low salt,0.0841,0.70,1,0.30,
2026-02-22,5,77,white dutch clover,low salt,0.0841,0.60,1,0.30,
2026-02-22,5,78,white dutch clover,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,79,white dutch clover,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,80,white dutch clover,low salt,0.0841,0.50,1,-0.10,
2026-02-22,5,81,white dutch clover,low salt,0.0841,0.40,1,0.40,
2026-02-22,5,82,white dutch clover,low salt,0.0841,0.60,1,0.20,
2026-02-22,5,83,white dutch clover,low salt,0.0841,0.90,1,0.50,
2026-02-22,5,84,white dutch clover,low salt,0.0841,0.30,1,-0.20,
2026-02-22,5,85,white dutch clover,low salt,0.0841,0.60,1,0.60,
2026-02-22,5,86,white dutch clover,low salt,0.0841,0.60,1,0.10,
2026-02-22,5,87,white dutch clover,low salt,0.0841,0.50,1,0.50,
2026-02-22,5,88,white dutch clover,low salt,0.0841,0.70,1,0.20,
2026-02-22,5,89,white dutch clover,low salt,0.0841,0.60,1,0.20,
2026-02-22,5,90,white dutch clover,low salt,0.0841,0.60,1,0.30,
2026-02-22,5,91,white dutch clover,low salt,0.0841,0.30,1,0.30,
2026-02-22,5,92,white dutch clover,low salt,0.0841,0.10,1,0.10,
2026-02-22,5,93,white dutch clover,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,94,white dutch clover,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,95,white dutch clover,low salt,0.0841,0.20,1,0.20,
2026-02-22,5,96,white dutch clover,low salt,0.0841,0.00,0,0.00,
2026-02-22,5,97,western yarrow,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,98,western yarrow,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,99,western yarrow,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,100,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,101,western yarrow,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,102,western yarrow,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,103,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,104,western yarrow,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,105,western yarrow,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,106,western yarrow,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,107,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,108,western yarrow,medium salt,0.1683,0.10,1,0.10,
2026-02-22,5,109,western yarrow,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,110,western yarrow,medium salt,0.1683,0.20,1,-0.50,
2026-02-22,5,111,western yarrow,medium salt,0.1683,0.40,1,0.30,
2026-02-22,5,112,western yarrow,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,113,western yarrow,medium salt,0.1683,0.10,1,0.10,
2026-02-22,5,114,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,115,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,116,western yarrow,medium salt,0.1683,0.10,1,0.10,
2026-02-22,5,117,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,118,western yarrow,medium salt,0.1683,0.20,1,0.20,
2026-02-22,5,119,western yarrow,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,120,western yarrow,medium salt,0.1683,0.00,0,0.00,
2026-02-22,5,121,white dutch clover,medium salt,0.1683,0.70,1,0.30,
2026-02-22,5,122,white dutch clover,medium salt,0.1683,0.80,1,0.50,
2026-02-22,5,123,white dutch clover,medium salt,0.1683,0.90,1,0.40,
2026-02-22,5,124,white dutch clover,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,125,white dutch clover,medium salt,0.1683,0.80,1,0.40,
2026-02-22,5,126,white dutch clover,medium salt,0.1683,0.70,1,0.40,
2026-02-22,5,127,white dutch clover,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,128,white dutch clover,medium salt,0.1683,0.40,1,0.20,
2026-02-22,5,129,white dutch clover,medium salt,0.1683,0.70,1,0.20,
2026-02-22,5,130,white dutch clover,medium salt,0.1683,0.50,1,0.50,
2026-02-22,5,131,white dutch clover,medium salt,0.1683,0.70,1,0.20,
2026-02-22,5,132,white dutch clover,medium salt,0.1683,0.60,1,0.30,
2026-02-22,5,133,white dutch clover,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,134,white dutch clover,medium salt,0.1683,0.70,1,0.70,
2026-02-22,5,135,white dutch clover,medium salt,0.1683,0.80,1,0.40,
2026-02-22,5,136,white dutch clover,medium salt,0.1683,0.60,1,0.20,
2026-02-22,5,137,white dutch clover,medium salt,0.1683,0.80,1,0.30,
2026-02-22,5,138,white dutch clover,medium salt,0.1683,0.90,1,0.50,
2026-02-22,5,139,white dutch clover,medium salt,0.1683,0.80,1,0.40,
2026-02-22,5,140,white dutch clover,medium salt,0.1683,0.70,1,0.40,
2026-02-22,5,141,white dutch clover,medium salt,0.1683,0.40,1,0.40,
2026-02-22,5,142,white dutch clover,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,143,white dutch clover,medium salt,0.1683,0.50,1,0.20,
2026-02-22,5,144,white dutch clover,medium salt,0.1683,0.30,1,0.30,
2026-02-22,5,145,western yarrow,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,146,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,147,western yarrow,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,148,western yarrow,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,149,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,150,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,151,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,152,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,153,western yarrow,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,154,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,155,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,156,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,157,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,158,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,159,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,160,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,161,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,162,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,163,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,164,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,165,western yarrow,high salt,0.2525,0.40,1,0.40,
2026-02-22,5,166,western yarrow,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,167,western yarrow,high salt,0.2525,0.40,1,0.40,
2026-02-22,5,168,western yarrow,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,169,white dutch clover,high salt,0.2525,0.60,1,0.60,
2026-02-22,5,170,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,171,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,172,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,173,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,174,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,175,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,176,white dutch clover,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,177,white dutch clover,high salt,0.2525,0.20,1,-0.10,
2026-02-22,5,178,white dutch clover,high salt,0.2525,0.20,1,0.00,
2026-02-22,5,179,white dutch clover,high salt,0.2525,0.30,1,0.10,
2026-02-22,5,180,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,181,white dutch clover,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,182,white dutch clover,high salt,0.2525,0.30,1,0.30,
2026-02-22,5,183,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,184,white dutch clover,high salt,0.2525,0.40,1,0.40,
2026-02-22,5,185,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,186,white dutch clover,high salt,0.2525,0.50,1,0.20,
2026-02-22,5,187,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,188,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,189,white dutch clover,high salt,0.2525,0.00,0,0.00,
2026-02-22,5,190,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,191,white dutch clover,high salt,0.2525,0.20,1,0.20,
2026-02-22,5,192,white dutch clover,high salt,0.2525,0.30,1,0.30,
2026-02-23,6,1,western yarrow,control,0.0000,0.10,1,0.10,
2026-02-23,6,2,western yarrow,control,0.0000,0.70,1,0.30,
2026-02-23,6,3,western yarrow,control,0.0000,0.60,1,0.30,
2026-02-23,6,4,western yarrow,control,0.0000,0.50,1,0.30,
2026-02-23,6,5,western yarrow,control,0.0000,0.40,1,0.00,
2026-02-23,6,6,western yarrow,control,0.0000,0.40,1,0.10,
2026-02-23,6,7,western yarrow,control,0.0000,0.00,0,0.00,
2026-02-23,6,8,western yarrow,control,0.0000,0.60,1,0.30,
2026-02-23,6,9,western yarrow,control,0.0000,0.30,1,0.30,
2026-02-23,6,10,western yarrow,control,0.0000,0.40,1,0.20,
2026-02-23,6,11,western yarrow,control,0.0000,0.80,1,0.40,
2026-02-23,6,12,western yarrow,control,0.0000,0.80,1,0.40,
2026-02-23,6,13,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-23,6,14,western yarrow,control,0.0000,0.40,1,0.40,
2026-02-23,6,15,western yarrow,control,0.0000,0.70,1,0.40,
2026-02-23,6,16,western yarrow,control,0.0000,0.50,1,0.30,
2026-02-23,6,17,western yarrow,control,0.0000,0.50,1,0.10,
2026-02-23,6,18,western yarrow,control,0.0000,0.70,1,0.50,
2026-02-23,6,19,western yarrow,control,0.0000,0.40,1,0.10,
2026-02-23,6,20,western yarrow,control,0.0000,0.50,1,0.20,
2026-02-23,6,21,western yarrow,control,0.0000,0.70,1,0.30,
2026-02-23,6,22,western yarrow,control,0.0000,0.70,1,0.20,
2026-02-23,6,23,western yarrow,control,0.0000,0.80,1,0.30,
2026-02-23,6,24,western yarrow,control,0.0000,0.90,1,0.60,
2026-02-23,6,25,white dutch clover,control,0.0000,1.20,1,1.00,
2026-02-23,6,26,white dutch clover,control,0.0000,1.30,1,0.80,
2026-02-23,6,27,white dutch clover,control,0.0000,1.20,1,0.40,
2026-02-23,6,28,white dutch clover,control,0.0000,0.90,1,0.40,
2026-02-23,6,29,white dutch clover,control,0.0000,0.90,1,0.30,
2026-02-23,6,30,white dutch clover,control,0.0000,1.10,1,0.10,
2026-02-23,6,31,white dutch clover,control,0.0000,1.20,1,0.40,
2026-02-23,6,32,white dutch clover,control,0.0000,0.90,1,0.50,
2026-02-23,6,33,white dutch clover,control,0.0000,1.30,1,0.70,
2026-02-23,6,34,white dutch clover,control,0.0000,1.30,1,0.80,
2026-02-23,6,35,white dutch clover,control,0.0000,1.10,1,0.20,
2026-02-23,6,36,white dutch clover,control,0.0000,1.30,1,0.60,
2026-02-23,6,37,white dutch clover,control,0.0000,0.70,1,0.70,
2026-02-23,6,38,white dutch clover,control,0.0000,1.10,1,0.60,
2026-02-23,6,39,white dutch clover,control,0.0000,1.20,1,0.70,
2026-02-23,6,40,white dutch clover,control,0.0000,1.20,1,0.70,
2026-02-23,6,41,white dutch clover,control,0.0000,0.90,1,0.50,
2026-02-23,6,42,white dutch clover,control,0.0000,1.00,1,0.40,
2026-02-23,6,43,white dutch clover,control,0.0000,0.80,1,0.30,
2026-02-23,6,44,white dutch clover,control,0.0000,0.80,1,0.30,
2026-02-23,6,45,white dutch clover,control,0.0000,1.20,1,0.60,
2026-02-23,6,46,white dutch clover,control,0.0000,1.10,1,0.50,
2026-02-23,6,47,white dutch clover,control,0.0000,1.30,1,0.70,
2026-02-23,6,48,white dutch clover,control,0.0000,1.50,1,0.70,
2026-02-23,6,49,western yarrow,low salt,0.0841,0.40,1,0.20,
2026-02-23,6,50,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-23,6,51,western yarrow,low salt,0.0841,0.50,1,0.20,
2026-02-23,6,52,western yarrow,low salt,0.0841,0.60,1,0.30,
2026-02-23,6,53,western yarrow,low salt,0.0841,0.50,1,0.20,
2026-02-23,6,54,western yarrow,low salt,0.0841,0.40,1,0.10,
2026-02-23,6,55,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-23,6,56,western yarrow,low salt,0.0841,0.40,1,0.20,
2026-02-23,6,57,western yarrow,low salt,0.0841,0.50,1,0.30,
2026-02-23,6,58,western yarrow,low salt,0.0841,0.50,1,0.30,
2026-02-23,6,59,western yarrow,low salt,0.0841,0.40,1,0.10,
2026-02-23,6,60,western yarrow,low salt,0.0841,0.50,1,0.30,
2026-02-23,6,61,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-23,6,62,western yarrow,low salt,0.0841,0.30,1,0.00,
2026-02-23,6,63,western yarrow,low salt,0.0841,0.60,1,0.30,
2026-02-23,6,64,western yarrow,low salt,0.0841,0.30,1,0.00,
2026-02-23,6,65,western yarrow,low salt,0.0841,0.40,1,0.20,
2026-02-23,6,66,western yarrow,low salt,0.0841,0.40,1,0.10,
2026-02-23,6,67,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-23,6,68,western yarrow,low salt,0.0841,0.60,1,0.20,
2026-02-23,6,69,western yarrow,low salt,0.0841,0.40,1,0.10,
2026-02-23,6,70,western yarrow,low salt,0.0841,0.30,1,0.30,
2026-02-23,6,71,western yarrow,low salt,0.0841,0.50,1,0.30,
2026-02-23,6,72,western yarrow,low salt,0.0841,0.50,1,0.30,
2026-02-23,6,73,white dutch clover,low salt,0.0841,0.80,1,0.10,
2026-02-23,6,74,white dutch clover,low salt,0.0841,0.60,1,0.30,
2026-02-23,6,75,white dutch clover,low salt,0.0841,1.00,1,0.50,
2026-02-23,6,76,white dutch clover,low salt,0.0841,1.30,1,0.60,
2026-02-23,6,77,white dutch clover,low salt,0.0841,1.00,1,0.40,
2026-02-23,6,78,white dutch clover,low salt,0.0841,0.60,1,0.20,
2026-02-23,6,79,white dutch clover,low salt,0.0841,0.90,1,0.50,
2026-02-23,6,80,white dutch clover,low salt,0.0841,1.30,1,0.80,
2026-02-23,6,81,white dutch clover,low salt,0.0841,0.50,1,0.10,
2026-02-23,6,82,white dutch clover,low salt,0.0841,0.90,1,0.30,
2026-02-23,6,83,white dutch clover,low salt,0.0841,1.20,1,0.30,
2026-02-23,6,84,white dutch clover,low salt,0.0841,1.00,1,0.70,
2026-02-23,6,85,white dutch clover,low salt,0.0841,0.70,1,0.10,
2026-02-23,6,86,white dutch clover,low salt,0.0841,1.10,1,0.50,
2026-02-23,6,87,white dutch clover,low salt,0.0841,1.40,1,0.90,
2026-02-23,6,88,white dutch clover,low salt,0.0841,1.20,1,0.50,
2026-02-23,6,89,white dutch clover,low salt,0.0841,1.00,1,0.40,
2026-02-23,6,90,white dutch clover,low salt,0.0841,1.30,1,0.70,
2026-02-23,6,91,white dutch clover,low salt,0.0841,1.20,1,0.90,
2026-02-23,6,92,white dutch clover,low salt,0.0841,1.20,1,1.10,
2026-02-23,6,93,white dutch clover,low salt,0.0841,0.60,1,0.40,
2026-02-23,6,94,white dutch clover,low salt,0.0841,0.80,1,0.60,
2026-02-23,6,95,white dutch clover,low salt,0.0841,1.70,1,1.50,
2026-02-23,6,96,white dutch clover,low salt,0.0841,1.00,1,1.00,
2026-02-23,6,97,western yarrow,medium salt,0.1683,0.80,1,0.40,
2026-02-23,6,98,western yarrow,medium salt,0.1683,0.60,1,0.30,
2026-02-23,6,99,western yarrow,medium salt,0.1683,0.60,1,0.20,
2026-02-23,6,100,western yarrow,medium salt,0.1683,0.50,1,0.30,
2026-02-23,6,101,western yarrow,medium salt,0.1683,0.40,1,0.10,
2026-02-23,6,102,western yarrow,medium salt,0.1683,0.40,1,0.10,
2026-02-23,6,103,western yarrow,medium salt,0.1683,0.20,1,0.00,
2026-02-23,6,104,western yarrow,medium salt,0.1683,0.50,1,0.10,
2026-02-23,6,105,western yarrow,medium salt,0.1683,0.70,1,0.30,
2026-02-23,6,106,western yarrow,medium salt,0.1683,0.60,1,0.20,
2026-02-23,6,107,western yarrow,medium salt,0.1683,0.60,1,0.40,
2026-02-23,6,108,western yarrow,medium salt,0.1683,0.50,1,0.40,
2026-02-23,6,109,western yarrow,medium salt,0.1683,0.70,1,0.40,
2026-02-23,6,110,western yarrow,medium salt,0.1683,0.50,1,0.30,
2026-02-23,6,111,western yarrow,medium salt,0.1683,0.70,1,0.30,
2026-02-23,6,112,western yarrow,medium salt,0.1683,0.70,1,0.40,
2026-02-23,6,113,western yarrow,medium salt,0.1683,0.30,1,0.20,
2026-02-23,6,114,western yarrow,medium salt,0.1683,0.40,1,0.20,
2026-02-23,6,115,western yarrow,medium salt,0.1683,0.60,1,0.40,
2026-02-23,6,116,western yarrow,medium salt,0.1683,0.40,1,0.30,
2026-02-23,6,117,western yarrow,medium salt,0.1683,0.60,1,0.40,
2026-02-23,6,118,western yarrow,medium salt,0.1683,0.50,1,0.30,
2026-02-23,6,119,western yarrow,medium salt,0.1683,0.60,1,0.30,
2026-02-23,6,120,western yarrow,medium salt,0.1683,0.60,1,0.60,
2026-02-23,6,121,white dutch clover,medium salt,0.1683,1.10,1,0.40,
2026-02-23,6,122,white dutch clover,medium salt,0.1683,1.30,1,0.50,
2026-02-23,6,123,white dutch clover,medium salt,0.1683,1.30,1,0.40,
2026-02-23,6,124,white dutch clover,medium salt,0.1683,1.00,1,0.60,
2026-02-23,6,125,white dutch clover,medium salt,0.1683,1.00,1,0.20,
2026-02-23,6,126,white dutch clover,medium salt,0.1683,1.10,1,0.40,
2026-02-23,6,127,white dutch clover,medium salt,0.1683,1.00,1,0.70,
2026-02-23,6,128,white dutch clover,medium salt,0.1683,1.00,1,0.60,
2026-02-23,6,129,white dutch clover,medium salt,0.1683,1.10,1,0.40,
2026-02-23,6,130,white dutch clover,medium salt,0.1683,0.90,1,0.40,
2026-02-23,6,131,white dutch clover,medium salt,0.1683,1.20,1,0.50,
2026-02-23,6,132,white dutch clover,medium salt,0.1683,1.30,1,0.70,
2026-02-23,6,133,white dutch clover,medium salt,0.1683,0.90,1,0.50,
2026-02-23,6,134,white dutch clover,medium salt,0.1683,1.10,1,0.40,
2026-02-23,6,135,white dutch clover,medium salt,0.1683,1.30,1,0.50,
2026-02-23,6,136,white dutch clover,medium salt,0.1683,1.30,1,0.70,
2026-02-23,6,137,white dutch clover,medium salt,0.1683,1.10,1,0.30,
2026-02-23,6,138,white dutch clover,medium salt,0.1683,1.00,1,0.10,
2026-02-23,6,139,white dutch clover,medium salt,0.1683,1.00,1,0.20,
2026-02-23,6,140,white dutch clover,medium salt,0.1683,0.90,1,0.20,
2026-02-23,6,141,white dutch clover,medium salt,0.1683,0.90,1,0.50,
2026-02-23,6,142,white dutch clover,medium salt,0.1683,1.00,1,0.70,
2026-02-23,6,143,white dutch clover,medium salt,0.1683,1.10,1,0.60,
2026-02-23,6,144,white dutch clover,medium salt,0.1683,1.20,1,0.90,
2026-02-23,6,145,western yarrow,high salt,0.2525,0.00,0,0.00,
2026-02-23,6,146,western yarrow,high salt,0.2525,0.60,1,0.40,
2026-02-23,6,147,western yarrow,high salt,0.2525,0.40,1,0.40,
2026-02-23,6,148,western yarrow,high salt,0.2525,0.40,1,0.40,
2026-02-23,6,149,western yarrow,high salt,0.2525,1.20,1,1.00,
2026-02-23,6,150,western yarrow,high salt,0.2525,0.40,1,0.20,
2026-02-23,6,151,western yarrow,high salt,0.2525,0.30,1,0.10,
2026-02-23,6,152,western yarrow,high salt,0.2525,0.50,1,0.20,
2026-02-23,6,153,western yarrow,high salt,0.2525,0.50,1,0.50,
2026-02-23,6,154,western yarrow,high salt,0.2525,0.40,1,0.10,
2026-02-23,6,155,western yarrow,high salt,0.2525,0.50,1,0.20,
2026-02-23,6,156,western yarrow,high salt,0.2525,0.60,1,0.40,
2026-02-23,6,157,western yarrow,high salt,0.2525,0.60,1,0.30,
2026-02-23,6,158,western yarrow,high salt,0.2525,0.50,1,0.20,
2026-02-23,6,159,western yarrow,high salt,0.2525,0.40,1,0.20,
2026-02-23,6,160,western yarrow,high salt,0.2525,0.60,1,0.30,
2026-02-23,6,161,western yarrow,high salt,0.2525,0.50,1,0.30,
